Name,Pos,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF
Rodney Hood,SG,50,21.0,21.3,8.7,0.2,2.2,2.3,1.7,0.6,0.2,0.9,2.4,1.8,12.39,3.1,7.5,41.4,1.2,3.4,36.5,1.2,1.6,76.3,1.9,4.1,45.6,1.158,0.5
Rudy Gobert,C,82,37.0,26.3,8.4,3.2,6.2,9.5,1.3,0.8,2.3,1.4,2.1,1.0,21.6,3.1,5.2,60.4,0.0,0.0,0.0,2.1,3.3,62.3,3.1,5.2,60.7,1.607,0.6
Trevor Booker,F,79,5.0,19.8,7.2,1.8,3.3,5.0,1.1,0.5,0.5,1.1,1.8,0.9,15.31,2.9,5.9,48.7,0.4,1.1,34.5,1.1,1.9,58.1,2.5,4.8,51.8,1.222,0.52
Chris Johnson,SG,12,0.0,17.6,6.8,0.3,1.3,1.5,0.6,1.0,0.0,0.5,1.5,1.2,14.29,2.6,5.3,48.4,1.1,3.2,34.2,0.5,0.5,100.0,1.5,2.2,69.2,1.266,0.59
Bryce Cotton,G,15,0.0,10.6,5.3,0.2,1.0,1.2,1.0,0.3,0.0,0.8,0.4,1.3,14.6,1.9,4.6,42.0,0.5,1.3,35.0,1.0,1.2,83.3,1.5,3.3,44.9,1.159,0.47
Elijah Millsap,F,47,5.0,19.7,5.3,0.6,2.6,3.2,1.2,1.2,0.3,1.4,2.6,0.9,7.9,1.7,5.1,34.0,0.6,1.9,31.1,1.2,1.8,67.4,1.1,3.1,35.8,1.042,0.4
Joe Ingles,SF,79,32.0,21.2,5.0,0.3,1.9,2.2,2.3,0.9,0.1,1.2,1.6,1.9,9.64,1.9,4.5,41.5,0.9,2.6,35.6,0.4,0.5,75.0,0.9,1.9,49.3,1.119,0.52
Dante Exum,PG,82,41.0,22.2,4.8,0.3,1.3,1.6,2.4,0.5,0.2,1.4,1.8,1.7,5.7,1.8,5.1,34.9,1.0,3.2,31.4,0.2,0.4,62.5,0.8,1.9,40.8,0.945,0.45
Elliot Williams,SG,5,0.0,8.4,3.6,0.0,0.6,0.6,0.8,0.4,0.0,0.8,0.2,1.0,14.4,1.2,2.6,46.2,1.0,1.4,71.4,0.2,0.4,50.0,0.2,1.2,16.7,1.385,0.65
Grant Jerrett,PF,3,0.0,8.7,3.0,0.3,1.3,1.7,0.7,0.7,0.0,0.3,1.3,2.0,13.63,1.3,3.0,44.4,0.0,0.7,0.0,0.3,0.3,100.0,1.3,2.3,57.1,1.0,0.44
Jeremy Evans,F,38,0.0,7.0,2.4,0.7,1.2,1.9,0.3,0.3,0.3,0.1,0.8,2.6,20.58,0.8,1.5,55.2,0.1,0.1,40.0,0.6,0.8,82.8,0.8,1.4,56.6,1.5519999999999998,0.57
Steve Novak,SF,22,0.0,5.0,2.2,0.0,0.7,0.7,0.3,0.0,0.0,0.1,0.6,2.0,14.51,0.7,1.6,45.7,0.7,1.5,48.5,0.0,0.1,0.0,0.0,0.1,0.0,1.371,0.69
Ian Clark,G,23,0.0,7.0,1.9,0.2,0.4,0.6,0.4,0.3,0.1,0.3,0.5,1.4,8.32,0.7,1.9,34.1,0.4,1.1,36.0,0.2,0.2,100.0,0.3,0.8,31.6,1.0,0.44
Jack Cooley,F,16,0.0,5.4,1.7,0.6,0.9,1.6,0.1,0.4,0.2,0.2,1.4,0.3,11.45,0.6,1.4,40.9,0.0,0.0,0.0,0.6,1.3,42.9,0.6,1.4,40.9,1.227,0.41
Patrick Christopher,SG,4,1.0,7.3,1.5,0.5,1.0,1.5,0.0,0.3,0.0,0.3,1.5,0.0,-2.55,0.8,3.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,2.0,37.5,0.5,0.25
Toure' Murry,SF,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jerrelle Benimon,F,2,0.0,1.5,0.0,0.5,1.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,utah,82,,,95.1,12.0,31.9,44.0,19.9,7.6,6.0,14.2,19.3,1.4,,35.4,79.2,44.7,7.4,21.7,34.3,17.0,23.5,72.1,27.9,57.5,48.6,1.202,0.49
John Wall,PG,79,79.0,35.9,17.6,0.5,4.2,4.6,10.0,1.7,0.6,3.8,2.3,2.6,19.92,6.6,14.8,44.5,0.8,2.7,30.0,3.6,4.6,78.5,5.7,12.0,47.8,1.19,0.47
Bradley Beal,SG,63,59.0,33.4,15.3,0.9,2.9,3.8,3.1,1.2,0.3,2.0,2.2,1.6,14.02,5.8,13.5,42.7,1.7,4.1,40.9,2.1,2.6,78.3,4.1,9.4,43.4,1.13,0.49
Marcin Gortat,C,82,82.0,29.9,12.2,2.2,6.5,8.7,1.2,0.6,1.3,1.2,2.3,1.0,18.28,5.4,9.5,56.6,0.0,0.0,0.0,1.5,2.1,70.3,5.4,9.4,56.9,1.2919999999999998,0.57
Paul Pierce,SF,73,73.0,26.2,11.9,0.6,3.4,4.0,2.0,0.6,0.3,1.3,2.2,1.6,15.23,4.0,9.0,44.7,1.6,4.2,38.9,2.2,2.9,78.1,2.4,4.8,49.6,1.3230000000000002,0.54
Nene,C,67,58.0,25.3,11.0,1.3,3.9,5.1,1.8,1.0,0.3,1.9,2.7,1.0,14.33,4.6,9.0,51.1,0.0,0.1,20.0,1.8,3.0,60.4,4.6,8.9,51.3,1.226,0.51
Kris Humphries,PF,64,17.0,21.0,8.0,1.8,4.7,6.5,0.9,0.5,0.4,0.7,2.0,1.2,15.5,3.3,7.0,47.3,0.0,0.1,0.0,1.4,1.8,74.4,3.3,6.9,48.1,1.141,0.47
Rasual Butler,SF,75,1.0,20.1,7.7,0.4,2.3,2.6,0.8,0.4,0.3,0.6,1.3,1.3,11.44,2.9,6.9,42.2,1.2,3.1,38.7,0.7,0.9,79.1,1.7,3.8,45.0,1.122,0.51
Ramon Sessions,G,28,3.0,19.5,7.4,0.4,2.3,2.7,3.1,0.6,0.0,1.3,1.0,2.5,14.74,2.2,5.4,41.1,0.5,1.1,40.6,2.5,3.0,81.2,1.8,4.3,41.2,1.364,0.45
Kevin Seraphin,C,79,0.0,15.6,6.6,1.1,2.5,3.6,0.7,0.1,0.7,1.2,2.5,0.6,12.61,2.9,5.7,51.3,0.0,0.0,0.0,0.7,1.0,70.7,2.9,5.7,51.6,1.156,0.51
Otto Porter Jr.,SF,74,13.0,19.4,6.0,0.9,2.0,3.0,0.9,0.6,0.4,0.7,1.3,1.3,11.64,2.4,5.3,45.0,0.5,1.4,33.7,0.8,1.1,73.4,1.9,3.9,49.1,1.138,0.49
Drew Gooden,PF,51,7.0,16.9,5.4,1.4,3.0,4.4,1.0,0.4,0.2,0.5,1.8,1.8,11.95,2.2,5.4,39.9,0.5,1.2,39.0,0.7,0.9,77.3,1.7,4.3,40.1,1.004,0.44
Garrett Temple,SG,52,18.0,14.2,3.9,0.5,1.3,1.7,1.1,0.8,0.2,0.7,1.5,1.6,10.95,1.3,3.3,40.0,0.6,1.7,37.5,0.7,0.9,72.9,0.7,1.6,42.7,1.2,0.5
Andre Miller,PG,51,0.0,12.4,3.6,0.4,1.1,1.5,2.8,0.3,0.0,0.9,1.1,3.1,14.34,1.5,2.8,54.2,0.0,0.2,12.5,0.5,0.8,71.8,1.5,2.6,56.7,1.2890000000000001,0.55
Martell Webster,SF,32,0.0,11.0,3.3,0.3,1.1,1.4,0.5,0.2,0.0,0.7,0.8,0.8,5.92,0.8,2.8,26.4,0.3,1.3,23.3,1.5,2.0,75.0,0.4,1.5,29.2,1.165,0.32
Will Bynum,PG,7,0.0,9.6,3.1,0.3,0.6,0.9,2.6,0.1,0.1,1.1,1.3,2.3,4.88,1.4,4.4,32.3,0.0,1.3,0.0,0.3,0.6,50.0,1.4,3.1,45.5,0.71,0.32
Glen Rice Jr.,SG,5,0.0,8.6,2.2,0.4,0.4,0.8,0.4,0.0,0.0,0.4,2.2,1.0,-3.55,0.6,3.0,20.0,0.2,1.4,14.3,0.8,1.2,66.7,0.4,1.6,25.0,0.733,0.23
DeJuan Blair,C,29,0.0,6.2,1.9,0.6,1.4,1.9,0.1,0.2,0.0,0.4,1.4,0.2,7.79,0.9,2.0,45.6,0.0,0.0,0.0,0.1,0.2,66.7,0.9,2.0,45.6,0.982,0.46
Toure' Murry,SF,4,0.0,4.3,1.5,0.3,0.0,0.3,0.3,0.3,0.0,1.0,0.5,0.3,3.66,0.5,1.0,50.0,0.0,0.0,0.0,0.5,0.5,100.0,0.5,1.0,50.0,1.5,0.5
Total,wsh,82,,,98.5,10.5,34.2,44.7,24.0,7.3,4.6,14.4,20.8,1.7,,38.3,82.8,46.2,6.1,16.8,36.0,15.9,21.4,74.2,32.2,66.0,48.8,1.19,0.5
